variable;nuts3;year;value
Enterprise_population;HU101;2014;118576
Enterprise_population;HU101;2015;132939
Enterprise_population;HU102;2011;49816
Enterprise_population;HU102;2012;50209
Enterprise_population;HU102;2013;49590
Enterprise_population;HU102;2014;52995
Enterprise_population;HU102;2015;61274
Enterprise_population;HU11;2014;118576
Enterprise_population;HU11;2015;132939
Enterprise_population;HU11;2016;136316
Enterprise_population;HU11;2017;138371
Enterprise_population;HU11;2018;160744
Enterprise_population;HU11;2019;177234
Enterprise_population;HU110;2014;118576
Enterprise_population;HU110;2015;132939
Enterprise_population;HU110;2016;136316
Enterprise_population;HU110;2017;138371
Enterprise_population;HU110;2018;160744
Enterprise_population;HU110;2019;177234
Enterprise_population;HU12;2014;52995
Enterprise_population;HU12;2015;61274
Enterprise_population;HU12;2016;64621
Enterprise_population;HU12;2017;68002
Enterprise_population;HU12;2018;81413
Enterprise_population;HU12;2019;94138
Enterprise_population;HU120;2014;52995
Enterprise_population;HU120;2015;61274
Enterprise_population;HU120;2016;64621
Enterprise_population;HU120;2017;68002
Enterprise_population;HU120;2018;81413
Enterprise_population;HU120;2019;94138
Enterprise_population;HU2;2011;91040
Enterprise_population;HU2;2012;90612
Enterprise_population;HU2;2013;88565
Enterprise_population;HU2;2014;95815
Enterprise_population;HU2;2015;112103
Enterprise_population;HU2;2016;116639
Enterprise_population;HU2;2017;124397
Enterprise_population;HU2;2018;142548
Enterprise_population;HU2;2019;161853
Enterprise_population;HU21;2011;32943
Enterprise_population;HU21;2012;32632
Enterprise_population;HU21;2013;31797
Enterprise_population;HU21;2014;34227
Enterprise_population;HU21;2015;40268
Enterprise_population;HU21;2016;42039
Enterprise_population;HU21;2017;44918
Enterprise_population;HU21;2018;51828
Enterprise_population;HU21;2019;59697
Enterprise_population;HU211;2011;12372
Enterprise_population;HU211;2012;12258
Enterprise_population;HU211;2013;11969
Enterprise_population;HU211;2014;12938
Enterprise_population;HU211;2015;15053
Enterprise_population;HU211;2016;15895
Enterprise_population;HU211;2017;16969
Enterprise_population;HU211;2018;19730
Enterprise_population;HU211;2019;22688
Enterprise_population;HU212;2011;10222
Enterprise_population;HU212;2012;9964
Enterprise_population;HU212;2013;9593
Enterprise_population;HU212;2014;10202
Enterprise_population;HU212;2015;11662
Enterprise_population;HU212;2016;12052
Enterprise_population;HU212;2017;12635
Enterprise_population;HU212;2018;14601
Enterprise_population;HU212;2019;16798
Enterprise_population;HU213;2011;10349
Enterprise_population;HU213;2012;10410
Enterprise_population;HU213;2013;10235
Enterprise_population;HU213;2014;11087
Enterprise_population;HU213;2015;13553
Enterprise_population;HU213;2016;14092
Enterprise_population;HU213;2017;15314
Enterprise_population;HU213;2018;17497
Enterprise_population;HU213;2019;20211
Enterprise_population;HU22;2011;31074
Enterprise_population;HU22;2012;30952
Enterprise_population;HU22;2013;30876
Enterprise_population;HU22;2014;33613
Enterprise_population;HU22;2015;39372
Enterprise_population;HU22;2016;41329
Enterprise_population;HU22;2017;44092
Enterprise_population;HU22;2018;50392
Enterprise_population;HU22;2019;56560
Enterprise_population;HU221;2011;15538
Enterprise_population;HU221;2012;15541
Enterprise_population;HU221;2013;15583
Enterprise_population;HU221;2014;16888
Enterprise_population;HU221;2015;19616
Enterprise_population;HU221;2016;20832
Enterprise_population;HU221;2017;22156
Enterprise_population;HU221;2018;25222
Enterprise_population;HU221;2019;28297
Enterprise_population;HU222;2011;6958
Enterprise_population;HU222;2012;6832
Enterprise_population;HU222;2013;6814
Enterprise_population;HU222;2014;7487
Enterprise_population;HU222;2015;8890
Enterprise_population;HU222;2016;9348
Enterprise_population;HU222;2017;10127
Enterprise_population;HU222;2018;11717
Enterprise_population;HU222;2019;13368
Enterprise_population;HU223;2011;8578
Enterprise_population;HU223;2012;8579
Enterprise_population;HU223;2013;8479
Enterprise_population;HU223;2014;9238
Enterprise_population;HU223;2015;10866
Enterprise_population;HU223;2016;11149
Enterprise_population;HU223;2017;11809
Enterprise_population;HU223;2018;13453
Enterprise_population;HU223;2019;14895
Enterprise_population;HU23;2011;27023
Enterprise_population;HU23;2012;27028
Enterprise_population;HU23;2013;25892
Enterprise_population;HU23;2014;27975
Enterprise_population;HU23;2015;32463
Enterprise_population;HU23;2016;33271
Enterprise_population;HU23;2017;35387
Enterprise_population;HU23;2018;40328
Enterprise_population;HU23;2019;45596
Enterprise_population;HU231;2011;12638
Enterprise_population;HU231;2012;12461
Enterprise_population;HU231;2013;11977
Enterprise_population;HU231;2014;13004
Enterprise_population;HU231;2015;14742
Enterprise_population;HU231;2016;14808
Enterprise_population;HU231;2017;15713
Enterprise_population;HU231;2018;18041
Enterprise_population;HU231;2019;20421
Enterprise_population;HU232;2011;8331
Enterprise_population;HU232;2012;8373
Enterprise_population;HU232;2013;8016
Enterprise_population;HU232;2014;8680
Enterprise_population;HU232;2015;10447
Enterprise_population;HU232;2016;10897
Enterprise_population;HU232;2017;11569
Enterprise_population;HU232;2018;13140
Enterprise_population;HU232;2019;14868
Enterprise_population;HU233;2011;6054
Enterprise_population;HU233;2012;6194
Enterprise_population;HU233;2013;5899
Enterprise_population;HU233;2014;6291
Enterprise_population;HU233;2015;7274
Enterprise_population;HU233;2016;7566
Enterprise_population;HU233;2017;8105
Enterprise_population;HU233;2018;9147
Enterprise_population;HU233;2019;10307
Enterprise_population;HU3;2011;103224
Enterprise_population;HU3;2012;103098
Enterprise_population;HU3;2013;100658
Enterprise_population;HU3;2014;106982
Enterprise_population;HU3;2015;121615
Enterprise_population;HU3;2016;124433
Enterprise_population;HU3;2017;130939
Enterprise_population;HU3;2018;148608
Enterprise_population;HU3;2019;167970
Enterprise_population;HU31;2011;26476
Enterprise_population;HU31;2012;26345
Enterprise_population;HU31;2013;25426
Enterprise_population;HU31;2014;27049
Enterprise_population;HU31;2015;30691
Enterprise_population;HU31;2016;31452
Enterprise_population;HU31;2017;33108
Enterprise_population;HU31;2018;37570
Enterprise_population;HU31;2019;42688
Enterprise_population;HU311;2011;14889
Enterprise_population;HU311;2012;14717
Enterprise_population;HU311;2013;14133
Enterprise_population;HU311;2014;15043
Enterprise_population;HU311;2015;16913
Enterprise_population;HU311;2016;17191
Enterprise_population;HU311;2017;18069
Enterprise_population;HU311;2018;20371
Enterprise_population;HU311;2019;23022
Enterprise_population;HU312;2011;7735
Enterprise_population;HU312;2012;7886
Enterprise_population;HU312;2013;7639
Enterprise_population;HU312;2014;8149
Enterprise_population;HU312;2015;9236
Enterprise_population;HU312;2016;9539
Enterprise_population;HU312;2017;9978
Enterprise_population;HU312;2018;11376
Enterprise_population;HU312;2019;12813
Enterprise_population;HU313;2011;3852
Enterprise_population;HU313;2012;3742
Enterprise_population;HU313;2013;3654
Enterprise_population;HU313;2014;3857
Enterprise_population;HU313;2015;4542
Enterprise_population;HU313;2016;4722
Enterprise_population;HU313;2017;5061
Enterprise_population;HU313;2018;5823
Enterprise_population;HU313;2019;6853
Enterprise_population;HU32;2011;38067
Enterprise_population;HU32;2012;37885
Enterprise_population;HU32;2013;37120
Enterprise_population;HU32;2014;39536
Enterprise_population;HU32;2015;44823
Enterprise_population;HU32;2016;46003
Enterprise_population;HU32;2017;48326
Enterprise_population;HU32;2018;55466
Enterprise_population;HU32;2019;63101
Enterprise_population;HU321;2011;17425
Enterprise_population;HU321;2012;17265
Enterprise_population;HU321;2013;16938
Enterprise_population;HU321;2014;17806
Enterprise_population;HU321;2015;19812
Enterprise_population;HU321;2016;20208
Enterprise_population;HU321;2017;21125
Enterprise_population;HU321;2018;24515
Enterprise_population;HU321;2019;27787
Enterprise_population;HU322;2011;8456
Enterprise_population;HU322;2012;8421
Enterprise_population;HU322;2013;8179
Enterprise_population;HU322;2014;8707
Enterprise_population;HU322;2015;10104
Enterprise_population;HU322;2016;10462
Enterprise_population;HU322;2017;10951
Enterprise_population;HU322;2018;12683
Enterprise_population;HU322;2019;14399
Enterprise_population;HU323;2011;12186
Enterprise_population;HU323;2012;12199
Enterprise_population;HU323;2013;12003
Enterprise_population;HU323;2014;13023
Enterprise_population;HU323;2015;14907
Enterprise_population;HU323;2016;15333
Enterprise_population;HU323;2017;16250
Enterprise_population;HU323;2018;18268
Enterprise_population;HU323;2019;20915
Enterprise_population;HU33;2011;38681
Enterprise_population;HU33;2012;38868
Enterprise_population;HU33;2013;38112
Enterprise_population;HU33;2014;40397
Enterprise_population;HU33;2015;46101
Enterprise_population;HU33;2016;46978
Enterprise_population;HU33;2017;49505
Enterprise_population;HU33;2018;55572
Enterprise_population;HU33;2019;62181
Enterprise_population;HU331;2011;16325
Enterprise_population;HU331;2012;16495
Enterprise_population;HU331;2013;16177
Enterprise_population;HU331;2014;16974
Enterprise_population;HU331;2015;19297
Enterprise_population;HU331;2016;19709
Enterprise_population;HU331;2017;20773
Enterprise_population;HU331;2018;23287
Enterprise_population;HU331;2019;25943
Enterprise_population;HU332;2011;8235
Enterprise_population;HU332;2012;8250
Enterprise_population;HU332;2013;8149
Enterprise_population;HU332;2014;8739
Enterprise_population;HU332;2015;10119
Enterprise_population;HU332;2016;10330
Enterprise_population;HU332;2017;10918
Enterprise_population;HU332;2018;12262
Enterprise_population;HU332;2019;13856
Enterprise_population;HU333;2011;14121
Enterprise_population;HU333;2012;14123
Enterprise_population;HU333;2013;13786
Enterprise_population;HU333;2014;14684
Enterprise_population;HU333;2015;16685
Enterprise_population;HU333;2016;16939
Enterprise_population;HU333;2017;17814
Enterprise_population;HU333;2018;20023
Enterprise_population;HU333;2019;22382
Enterprise_population;HUZ;2011;0
Enterprise_population;HUZ;2012;0
Enterprise_population;HUZ;2013;0
Enterprise_population;HUZ;2014;0
Enterprise_population;HUZ;2015;0
Enterprise_population;HUZ;2016;0
Enterprise_population;HUZ;2017;0
Enterprise_population;HUZ;2018;0
Enterprise_population;HUZ;2019;0
Enterprise_population;HUZZ;2011;0
Enterprise_population;HUZZ;2012;0
Enterprise_population;HUZZ;2013;0
Enterprise_population;HUZZ;2014;0
Enterprise_population;HUZZ;2015;0
Enterprise_population;HUZZ;2016;0
Enterprise_population;HUZZ;2017;0
Enterprise_population;HUZZ;2018;0
Enterprise_population;HUZZ;2019;0
Enterprise_population;HUZZZ;2011;0
Enterprise_population;HUZZZ;2012;0
Enterprise_population;HUZZZ;2013;0
Enterprise_population;HUZZZ;2014;0
Enterprise_population;HUZZZ;2015;0
Enterprise_population;HUZZZ;2016;0
Enterprise_population;HUZZZ;2017;0
Enterprise_population;HUZZZ;2018;0
Enterprise_population;HUZZZ;2019;0
Enterprise_population;IT;2011;1635611
Enterprise_population;IT;2012;1644833
Enterprise_population;IT;2013;1588293
Enterprise_population;IT;2014;1545645
Enterprise_population;IT;2015;1572545
Enterprise_population;IT;2016;1560239
Enterprise_population;IT;2017;1578204
Enterprise_population;IT;2018;1583697
Enterprise_population;IT;2019;1577919
Enterprise_population;ITC;2011;443769
Enterprise_population;ITC;2012;443139
Enterprise_population;ITC;2013;428322
Enterprise_population;ITC;2014;414775
Enterprise_population;ITC;2015;418990
Enterprise_population;ITC;2016;415681
Enterprise_population;ITC;2017;419508
Enterprise_population;ITC;2018;420569
Enterprise_population;ITC;2019;419390
Enterprise_population;ITC1;2011;111244
Enterprise_population;ITC1;2012;110875
Enterprise_population;ITC1;2013;106393
Enterprise_population;ITC1;2014;102170
Enterprise_population;ITC1;2015;103125
Enterprise_population;ITC1;2016;102424
Enterprise_population;ITC1;2017;103722
Enterprise_population;ITC1;2018;103832
Enterprise_population;ITC1;2019;103547
Enterprise_population;ITC11;2011;56764
Enterprise_population;ITC11;2012;56624
Enterprise_population;ITC11;2013;54568
Enterprise_population;ITC11;2014;52489
Enterprise_population;ITC11;2015;53450
Enterprise_population;ITC11;2016;53230
Enterprise_population;ITC11;2017;53481
Enterprise_population;ITC11;2018;53741
Enterprise_population;ITC11;2019;53757
Enterprise_population;ITC12;2011;4289
Enterprise_population;ITC12;2012;4173
Enterprise_population;ITC12;2013;3935
Enterprise_population;ITC12;2014;3708
Enterprise_population;ITC12;2015;3756
Enterprise_population;ITC12;2016;3746
Enterprise_population;ITC12;2017;3822
Enterprise_population;ITC12;2018;3812
Enterprise_population;ITC12;2019;3778
Enterprise_population;ITC13;2011;4388
Enterprise_population;ITC13;2012;4299
Enterprise_population;ITC13;2013;4004
Enterprise_population;ITC13;2014;3834
Enterprise_population;ITC13;2015;3855
Enterprise_population;ITC13;2016;3837
Enterprise_population;ITC13;2017;3920
Enterprise_population;ITC13;2018;3922
Enterprise_population;ITC13;2019;3849
Enterprise_population;ITC14;2011;4514
Enterprise_population;ITC14;2012;4556
Enterprise_population;ITC14;2013;4403
Enterprise_population;ITC14;2014;4200
Enterprise_population;ITC14;2015;4223
Enterprise_population;ITC14;2016;4172
Enterprise_population;ITC14;2017;4281
Enterprise_population;ITC14;2018;4260
Enterprise_population;ITC14;2019;4194
Enterprise_population;ITC15;2011;9139
Enterprise_population;ITC15;2012;9002
Enterprise_population;ITC15;2013;8631
Enterprise_population;ITC15;2014;8271
Enterprise_population;ITC15;2015;8394
Enterprise_population;ITC15;2016;8258
Enterprise_population;ITC15;2017;8386
Enterprise_population;ITC15;2018;8399
Enterprise_population;ITC15;2019;8425
Enterprise_population;ITC16;2011;15523
Enterprise_population;ITC16;2012;15661
Enterprise_population;ITC16;2013;14987
Enterprise_population;ITC16;2014;14406
Enterprise_population;ITC16;2015;14344
Enterprise_population;ITC16;2016;14326
Enterprise_population;ITC16;2017;14861
Enterprise_population;ITC16;2018;14873
Enterprise_population;ITC16;2019;14842
Enterprise_population;ITC17;2011;5223
Enterprise_population;ITC17;2012;5194
Enterprise_population;ITC17;2013;4957
Enterprise_population;ITC17;2014;4742
Enterprise_population;ITC17;2015;4690
Enterprise_population;ITC17;2016;4609
Enterprise_population;ITC17;2017;4712
Enterprise_population;ITC17;2018;4662
Enterprise_population;ITC17;2019;4648
Enterprise_population;ITC18;2011;11404
Enterprise_population;ITC18;2012;11366
Enterprise_population;ITC18;2013;10908
Enterprise_population;ITC18;2014;10520
Enterprise_population;ITC18;2015;10413
Enterprise_population;ITC18;2016;10246
Enterprise_population;ITC18;2017;10259
Enterprise_population;ITC18;2018;10163
Enterprise_population;ITC18;2019;10054
Enterprise_population;ITC2;2011;4600
Enterprise_population;ITC2;2012;4584
Enterprise_population;ITC2;2013;4407
Enterprise_population;ITC2;2014;4160
Enterprise_population;ITC2;2015;4115
Enterprise_population;ITC2;2016;4061
Enterprise_population;ITC2;2017;4172
Enterprise_population;ITC2;2018;4107
Enterprise_population;ITC2;2019;4068
Enterprise_population;ITC20;2011;4600
Enterprise_population;ITC20;2012;4584
Enterprise_population;ITC20;2013;4407
Enterprise_population;ITC20;2014;4160
Enterprise_population;ITC20;2015;4115
Enterprise_population;ITC20;2016;4061
Enterprise_population;ITC20;2017;4172
Enterprise_population;ITC20;2018;4107
Enterprise_population;ITC20;2019;4068
